Date_TimeUTC,SSH,SST,Temp,Bar_Press,Residuals,Adj_Res,Wind_Dir,Wind_Gust,Wind_Sp,Solomon_Islands
01/01/19 00:00,0.953,29,28.1,1005.7,0.003,-0.062,312,4.4,2.9,
01/01/19 01:00,0.998,29,28.6,1004.7,0.013,-0.063,321,6.9,4.1,
01/01/19 02:00,1.044,29.2,32.3,1003.8,0.043,-0.043,232,9.4,3.6,
01/01/19 03:00,1.059,29.4,31.6,1002.9,0.056,-0.039,240,8.4,3.9,
01/01/19 04:00,1.029,29.2,30.6,1002.9,0.042,-0.061,267,8.5,4.2,
01/01/19 05:00,0.955,29.4,26.6,1004.4,0.003,-0.099,301,13.2,11.5,
01/01/19 06:00,0.86,29.3,24.9,1006.5,-0.043,-0.128,236,12.7,3.6,
01/01/19 07:00,0.795,29.3,25.5,1006.4,-0.042,-0.109,277,6.8,2.2,
01/01/19 08:00,0.726,29.3,26.4,1006.7,-0.032,-0.099,280,4.2,1.8,
01/01/19 09:00,0.669,29.2,26.9,1006.8,-0.008,-0.073,284,4.8,2,
01/01/19 10:00,0.607,29,26.7,1007.3,0.004,-0.06,281,6.1,2.2,
01/01/19 11:00,0.54,29,25.4,1008.1,-0.007,-0.065,259,4.5,1.4,
01/01/19 12:00,0.498,29.1,24.1,1007.9,-0.017,-0.068,168,6,3.7,
01/01/19 13:00,0.489,29.1,24.7,1006.9,-0.015,-0.069,98,4.6,1.6,
01/01/19 14:00,0.504,29.1,24.4,1006.1,-0.002,-0.065,71,2.9,1.1,
01/01/19 15:00,0.541,29.1,24.4,1004.9,0.015,-0.058,96,2.2,0.9,
01/01/19 16:00,0.596,29.1,24.4,1004.4,0.028,-0.055,195,2.1,0.1,
01/01/19 17:00,0.651,29.1,25.2,1003.7,0.027,-0.062,80,1.4,0.8,
01/01/19 18:00,0.694,29.1,25.7,1003.8,0.003,-0.092,302,3.3,1.4,
01/01/19 19:00,0.74,29.1,24.7,1004.3,-0.016,-0.11,122,2.8,1.7,
01/01/19 20:00,0.783,29.1,25,1005.4,-0.026,-0.114,165,3.2,0.4,
01/01/19 21:00,0.829,29,26.2,1006,-0.022,-0.099,201,1.1,0.2,
01/01/19 22:00,0.877,28.9,27.1,1006.3,-0.01,-0.082,313,3.2,1.5,
01/01/19 23:00,0.906,29.1,28.6,1006.4,-0.019,-0.087,291,3.5,1.8,
02/01/19 00:00,0.95,28.9,31.5,1005.8,-0.017,-0.086,249,7.5,3.3,
02/01/19 01:00,1.015,28.9,31.9,1005.6,0.004,-0.07,246,10.8,3.8,
02/01/19 02:00,1.043,28.9,31.9,1004.9,0.004,-0.072,249,9.1,3.6,
02/01/19 03:00,1.065,29,31.5,1004,0.022,-0.062,243,11.2,5.5,
02/01/19 04:00,1.079,29,31.9,1003.5,0.051,-0.042,252,10.2,3.1,
02/01/19 05:00,1.029,29,30.7,1003.8,0.045,-0.051,270,8.6,3.8,
