Date_TimeUTC,SSH,SST,Temp,Bar_Press,Residuals,Adj_Res,Wind_Dir,Wind_Gust,Wind_Sp,Solomon_Islands
01/01/99 00:00,0.901,29.9,28.2,1008.5,0.005,-0.047,NaN,2.4,0.1,
01/01/99 01:00,0.965,29.9,26.8,1007.9,0.027,-0.019,292,5.7,3.8,
01/01/99 02:00,0.969,30,26.9,1007.3,-0.018,-0.072,NaN,11.7,6.9,
01/01/99 03:00,1.001,30,26.1,1006.8,-0.027,-0.086,NaN,9.2,6,
01/01/99 04:00,1.047,29.9,25.1,1006.4,0.01,-0.054,212,4.8,2,
01/01/99 05:00,1.018,29.9,25,1006.7,0.004,-0.064,194,4.3,0.9,
01/01/99 06:00,0.952,29.8,25,1007.2,-0.004,-0.068,130,2.9,1.5,
01/01/99 07:00,0.847,29.8,25,1007.4,-0.012,-0.071,190,2.6,0.6,
01/01/99 08:00,0.686,29.8,25.1,1008.1,-0.057,-0.115,124,2,1.1,
01/01/99 09:00,0.509,29.8,24.8,1008.8,-0.107,-0.158,170,2.2,1.1,
01/01/99 10:00,0.378,29.8,24.8,1009.2,-0.106,-0.149,190,2.7,1.5,
01/01/99 11:00,0.347,29.6,24.7,1009.2,-0.007,-0.047,192,2.6,1.8,
01/01/99 12:00,0.291,29.6,24.9,1008.9,0.039,-0.001,187,3.5,3,
01/01/99 13:00,0.233,29.6,24.8,1008.2,0.032,-0.011,188,4,2.4,
01/01/99 14:00,0.202,29.6,24.5,1006.9,-0.006,-0.057,186,4.6,3.1,
01/01/99 15:00,0.217,29.6,24.7,1006.5,-0.047,-0.111,192,4,2.3,
01/01/99 16:00,0.306,29.6,24.7,1006.3,-0.037,-0.104,183,4.2,2.8,
01/01/99 17:00,0.414,29.5,24.5,1006.3,-0.02,-0.089,189,4.3,2.9,
01/01/99 18:00,0.552,29.6,24.7,1006.8,0.018,-0.051,185,4.3,2.6,
01/01/99 19:00,0.646,29.5,24.9,1007.3,0.024,-0.039,186,4.5,3.2,
01/01/99 20:00,0.656,29.5,25.3,1008,-0.039,-0.097,184,4.1,2.8,
01/01/99 21:00,0.67,29.5,27.1,1008.4,-0.09,-0.142,188,4,1.8,
01/01/99 22:00,0.686,29.4,28.7,1008.6,-0.128,-0.176,163,2.4,0.1,
01/01/99 23:00,0.827,29.6,29.1,1008.6,-0.029,-0.075,91,3.1,2,
02/01/99 00:00,0.889,29.6,29.1,1008.3,-0.002,-0.048,38,2.9,2.3,
02/01/99 01:00,0.914,29.6,29.3,1007.5,-0.016,-0.066,40,3.4,2.8,
02/01/99 02:00,0.961,29.8,29,1006.7,-0.017,-0.074,18,3.4,3,
02/01/99 03:00,0.974,29.8,29.3,1005.8,-0.053,-0.119,10,3,1.8,
02/01/99 04:00,1.021,29.9,29.6,1005.2,-0.035,-0.11,9,2.4,1.3,
02/01/99 05:00,1.016,29.8,29.7,1005.1,-0.031,-0.112,2,1.9,1.5,
02/01/99 06:00,0.974,29.8,29.8,1005.4,-0.028,-0.108,3,2.2,1.5,
02/01/99 07:00,0.908,30.1,29.6,1005.9,-0.006,-0.084,72,2.9,2.2,
02/01/99 08:00,0.757,29.9,27.9,1006.7,-0.036,-0.108,184,3.7,1.7,
02/01/99 09:00,0.567,29.7,27.1,1007,-0.093,-0.158,196,3.1,1.9,
02/01/99 10:00,0.406,29.7,26.8,1007.8,-0.12,-0.182,190,3.1,1.7,
02/01/99 11:00,0.289,29.7,26.5,1008,-0.109,-0.162,184,3.8,2.5,
02/01/99 12:00,0.256,29.6,26.9,1008,-0.027,-0.079,186,3.9,2.4,
02/01/99 13:00,0.247,29.6,26.8,1007.9,0.04,-0.012,185,4.2,3.1,
02/01/99 14:00,0.223,29.6,26.7,1007.1,0.036,-0.018,171,3.7,1.3,
02/01/99 15:00,0.223,29.5,26.7,1006.5,0,-0.062,185,2.9,2,
02/01/99 16:00,0.24,29.6,26,1006.2,-0.058,-0.125,177,3.7,2.3,
02/01/99 17:00,0.329,29.5,25.6,1005.9,-0.056,-0.126,185,3.8,2.6,
02/01/99 18:00,0.448,29.5,25.4,1006.3,-0.036,-0.109,189,4.6,1.5,
02/01/99 19:00,0.576,29.4,25.3,1006.8,-0.007,-0.075,184,4.1,2.6,
02/01/99 20:00,0.672,29.3,26.7,1007.4,0.011,-0.053,165,2.8,1.2,
02/01/99 21:00,0.702,29.3,29.8,1008,-0.02,-0.077,110,5,2.5,
02/01/99 22:00,0.674,29.4,30.1,1008.1,-0.102,-0.154,101,5.8,3.7,
02/01/99 23:00,0.689,29.3,30,1008.4,-0.136,-0.187,59,5.8,4.5,
03/01/99 00:00,0.831,29.5,29.7,1007.8,-0.037,-0.086,54,7,4.8,
03/01/99 01:00,0.93,29.5,29.6,1007.8,0.023,-0.031,65,6.8,5.6,
03/01/99 02:00,0.966,29.6,29.1,1007.3,0.015,-0.04,103,8,4,
